date,year,month,open,high,low,close,volume,id
5/4/2007,2007,5,100.8,101.6,100.5,100.81,1.36E+07,1712
5/3/2007,2007,5,100.73,101.45,100.01,100.4,2.06E+07,1713
5/2/2007,2007,5,99.65,100.54,99.47,100.39,1.81E+07,1714
5/1/2007,2007,5,99.59,100.35,98.55,99.47,1.90E+07,1715
4/30/2007,2007,4,100.09,101,99.67,99.8,2.21E+07,1716
4/27/2007,2007,4,98.18,99.95,97.69,99.92,2.50E+07,1717
4/26/2007,2007,4,101.58,102.5,98.3,98.84,6.22E+07,1718
4/25/2007,2007,4,94.23,95.4,93.8,95.35,4.37E+07,1719
4/24/2007,2007,4,93.96,96.39,91.3,93.24,3.77E+07,1720
4/23/2007,2007,4,91.58,93.8,91.42,93.51,2.79E+07,1721
4/20/2007,2007,4,90.89,91.18,90.55,90.97,1.88E+07,1722
4/19/2007,2007,4,90.19,91.25,89.83,90.27,1.52E+07,1723
4/18/2007,2007,4,90.16,90.85,89.6,90.4,1.66E+07,1724
4/17/2007,2007,4,92,92.3,89.7,90.35,2.69E+07,1725
4/16/2007,2007,4,90.57,91.5,90.25,91.43,2.18E+07,1726
4/13/2007,2007,4,90.9,91.4,90.06,90.24,2.57E+07,1727
4/12/2007,2007,4,92.04,92.31,90.72,92.19,2.37E+07,1728
4/11/2007,2007,4,93.9,93.95,92.33,92.59,1.96E+07,1729
4/10/2007,2007,4,93.67,94.26,93.41,94.25,1.26E+07,1730
4/9/2007,2007,4,95.21,95.3,93.04,93.65,1.48E+07,1731
4/5/2007,2007,4,94.12,94.68,93.52,94.68,1.27E+07,1732
4/4/2007,2007,4,94.94,95.14,94.13,94.27,1.70E+07,1733
4/3/2007,2007,4,94.14,95.23,93.76,94.5,2.09E+07,1734
4/2/2007,2007,4,94.14,94.25,93.02,93.65,1.79E+07,1735
3/30/2007,2007,3,94.28,94.68,92.75,92.91,2.15E+07,1736
3/29/2007,2007,3,94.19,94.19,92.23,93.75,2.59E+07,1737
3/28/2007,2007,3,94.88,95.4,93.15,93.24,3.39E+07,1738
3/27/2007,2007,3,95.71,96.83,95,95.46,3.33E+07,1739
3/26/2007,2007,3,93.99,95.9,93.3,95.85,3.09E+07,1740
3/23/2007,2007,3,93.35,94.07,93.3,93.52,1.61E+07,1741
3/22/2007,2007,3,93.73,94.36,93,93.96,2.02E+07,1742
3/21/2007,2007,3,91.99,94,91.65,93.87,2.46E+07,1743
3/20/2007,2007,3,91.35,91.84,91.06,91.48,1.75E+07,1744
3/19/2007,2007,3,90.24,91.55,89.59,91.13,2.55E+07,1745
3/16/2007,2007,3,89.54,89.99,89.32,89.59,2.04E+07,1746
3/15/2007,2007,3,89.96,90.36,89.31,89.57,2.00E+07,1747
3/14/2007,2007,3,88.6,90,87.92,90,2.84E+07,1748
3/13/2007,2007,3,89.41,90.6,88.4,88.4,3.10E+07,1749
3/12/2007,2007,3,88.07,89.99,87.99,89.87,2.61E+07,1750
3/9/2007,2007,3,88.8,88.85,87.4,87.97,1.61E+07,1751
3/8/2007,2007,3,88.59,88.72,87.46,88,1.83E+07,1752
3/7/2007,2007,3,88.05,88.97,87.45,87.72,2.24E+07,1753
3/6/2007,2007,3,87.8,88.31,87.4,88.19,2.58E+07,1754
3/5/2007,2007,3,85.89,88.65,85.76,86.32,3.00E+07,1755
3/2/2007,2007,3,86.77,87.54,85.21,85.41,3.07E+07,1756
3/1/2007,2007,3,84.03,88.31,83.75,87.06,5.06E+07,1757
2/28/2007,2007,2,83,85.6,83,84.61,3.29E+07,1758
2/27/2007,2007,2,86.3,87.08,83.41,83.93,4.10E+07,1759
2/26/2007,2007,2,89.84,90,87.61,88.65,2.20E+07,1760
2/23/2007,2007,2,89.16,90.34,88.85,89.07,1.85E+07,1761
2/22/2007,2007,2,90.8,90.81,88.53,89.51,3.00E+07,1762
2/21/2007,2007,2,85.98,89.49,85.96,89.2,4.13E+07,1763
2/20/2007,2007,2,84.65,86.16,84.16,85.9,2.21E+07,1764
2/16/2007,2007,2,85.25,85.41,84.66,84.83,1.43E+07,1765
2/15/2007,2007,2,85.44,85.62,84.78,85.21,1.30E+07,1766
2/14/2007,2007,2,84.63,85.64,84.57,85.3,1.82E+07,1767
2/13/2007,2007,2,85.16,85.29,84.3,84.63,2.13E+07,1768
2/12/2007,2007,2,84.43,85.18,83.63,84.88,2.59E+07,1769
2/9/2007,2007,2,85.88,86.2,83.21,83.27,3.07E+07,1770
2/8/2007,2007,2,85.43,86.51,85.41,86.18,2.43E+07,1771
2/7/2007,2007,2,84.48,86.38,83.55,86.15,3.82E+07,1772
2/6/2007,2007,2,84.45,84.47,82.86,84.15,3.09E+07,1773
2/5/2007,2007,2,84.3,85.23,83.94,83.94,2.07E+07,1774
2/2/2007,2007,2,84.12,85.25,83.7,84.75,2.22E+07,1775
2/1/2007,2007,2,86.23,86.27,84.74,84.74,2.37E+07,1776
1/31/2007,2007,1,84.86,86,84.35,85.73,3.06E+07,1777
1/30/2007,2007,1,86.43,86.49,85.25,85.55,2.07E+07,1778
1/29/2007,2007,1,86.3,86.65,85.53,85.94,3.22E+07,1779
1/26/2007,2007,1,87.12,87.37,84.99,85.38,3.53E+07,1780
1/25/2007,2007,1,87.11,88.5,86.03,86.25,3.24E+07,1781
1/24/2007,2007,1,86.68,87.15,86.08,86.7,3.32E+07,1782
1/23/2007,2007,1,85.73,87.51,85.51,85.7,4.32E+07,1783
1/22/2007,2007,1,89.14,89.16,85.65,86.79,5.19E+07,1784
1/19/2007,2007,1,88.63,89.65,88.12,88.5,4.87E+07,1785
1/18/2007,2007,1,92.1,92.11,89.05,89.07,8.45E+07,1786
1/17/2007,2007,1,97.56,97.6,94.82,94.95,6.00E+07,1787
1/16/2007,2007,1,95.68,97.25,95.45,97.1,4.45E+07,1788
1/12/2007,2007,1,94.59,95.06,93.23,94.62,4.69E+07,1789
1/11/2007,2007,1,95.94,96.78,95.1,95.8,5.15E+07,1790
1/10/2007,2007,1,94.75,97.8,93.45,97,1.06E+08,1791
1/9/2007,2007,1,86.45,92.98,85.15,92.57,1.20E+08,1792
1/8/2007,2007,1,85.96,86.53,85.28,85.47,2.85E+07,1793
1/5/2007,2007,1,85.77,86.2,84.4,85.05,2.98E+07,1794
1/4/2007,2007,1,84.05,85.95,83.82,85.66,3.06E+07,1795
1/3/2007,2007,1,86.29,86.58,81.9,83.8,4.45E+07,1796
12/29/2006,2006,12,83.95,85.4,83.36,84.84,3.85E+07,1797
12/28/2006,2006,12,80.22,81.25,79.65,80.87,4.07E+07,1798
12/27/2006,2006,12,78.15,82,76.77,81.52,6.93E+07,1799
12/26/2006,2006,12,82.15,82.57,80.89,81.51,1.75E+07,1800
12/22/2006,2006,12,83.46,84.04,81.6,82.2,2.19E+07,1801
12/21/2006,2006,12,84.7,85.48,82.2,82.9,3.25E+07,1802
12/20/2006,2006,12,86.47,86.67,84.74,84.76,2.03E+07,1803
12/19/2006,2006,12,84.73,86.68,83.62,86.31,3.26E+07,1804
12/18/2006,2006,12,87.62,88,84.59,85.47,2.58E+07,1805
12/15/2006,2006,12,89.02,89.22,87.33,87.72,2.64E+07,1806
12/14/2006,2006,12,89.05,90,88.26,88.55,2.98E+07,1807
12/13/2006,2006,12,87.95,89.07,87.15,89.05,3.06E+07,1808
12/12/2006,2006,12,88.61,88.84,85.53,86.14,3.70E+07,1809
12/11/2006,2006,12,88.9,89.3,88.05,88.75,1.79E+07,1810
12/8/2006,2006,12,87.23,89.39,87,88.26,2.80E+07,1811
12/7/2006,2006,12,90.02,90.5,86.9,87.04,3.59E+07,1812
12/6/2006,2006,12,90.64,91.39,89.67,89.83,2.28E+07,1813
12/5/2006,2006,12,91.66,92.33,90.87,91.27,2.37E+07,1814
12/4/2006,2006,12,91.88,92.05,90.5,91.12,2.54E+07,1815
12/1/2006,2006,12,91.8,92.33,90.1,91.32,2.84E+07,1816
11/30/2006,2006,11,92.22,92.68,91.06,91.66,3.11E+07,1817
11/29/2006,2006,11,93,93.15,90.25,91.8,4.14E+07,1818
11/28/2006,2006,11,90.36,91.97,89.91,91.81,3.70E+07,1819
11/27/2006,2006,11,92.51,93.16,89.5,89.54,3.84E+07,1820
11/24/2006,2006,11,89.53,93.08,89.5,91.63,1.85E+07,1821
11/22/2006,2006,11,88.99,90.75,87.85,90.31,2.40E+07,1822
11/21/2006,2006,11,87.42,88.6,87.11,88.6,2.23E+07,1823
11/20/2006,2006,11,85.4,87,85.2,86.47,2.04E+07,1824
11/17/2006,2006,11,85.14,85.94,85,85.85,1.67E+07,1825
11/16/2006,2006,11,84.87,86.3,84.62,85.61,2.48E+07,1826
11/15/2006,2006,11,85.05,85.9,84,84.05,2.35E+07,1827
11/14/2006,2006,11,84.8,85,83.9,85,2.11E+07,1828
11/13/2006,2006,11,83.22,84.45,82.64,84.35,1.61E+07,1829
11/10/2006,2006,11,83.55,83.6,82.5,83.12,1.34E+07,1830
11/9/2006,2006,11,82.9,84.69,82.12,83.34,3.30E+07,1831
11/8/2006,2006,11,80.02,82.69,79.89,82.45,2.47E+07,1832
11/7/2006,2006,11,80.45,81,80.13,80.51,1.88E+07,1833
11/6/2006,2006,11,78.95,80.06,78.43,79.71,1.55E+07,1834
11/3/2006,2006,11,79.36,79.53,77.79,78.29,1.54E+07,1835
11/2/2006,2006,11,78.92,79.32,78.5,78.98,1.66E+07,1836
11/1/2006,2006,11,81.1,81.38,78.36,79.16,2.19E+07,1837
10/31/2006,2006,10,81.45,81.68,80.23,81.08,1.79E+07,1838
10/30/2006,2006,10,79.98,80.9,79.5,80.42,1.79E+07,1839
10/27/2006,2006,10,81.75,82.45,80.01,80.41,2.12E+07,1840
10/26/2006,2006,10,81.9,82.6,81.13,82.19,1.55E+07,1841
10/25/2006,2006,10,81.35,82,81.01,81.68,1.73E+07,1842
10/24/2006,2006,10,81.21,81.68,80.2,81.05,1.65E+07,1843
10/23/2006,2006,10,79.99,81.9,79.75,81.46,2.97E+07,1844
10/20/2006,2006,10,78.97,79.99,78.67,79.95,2.28E+07,1845
10/19/2006,2006,10,79.26,79.95,78.16,78.99,5.42E+07,1846
10/18/2006,2006,10,74.75,78.59,73.91,74.53,4.10E+07,1847
10/17/2006,2006,10,75.04,75.27,74.04,74.29,1.72E+07,1848
10/16/2006,2006,10,75.19,75.88,74.79,75.4,1.82E+07,1849
10/13/2006,2006,10,75.63,76.88,74.74,75.02,2.44E+07,1850
10/12/2006,2006,10,73.61,75.39,73.6,75.26,2.12E+07,1851
10/11/2006,2006,10,73.42,73.98,72.6,73.23,2.04E+07,1852
10/10/2006,2006,10,74.54,74.58,73.08,73.81,1.90E+07,1853
10/9/2006,2006,10,73.8,75.08,73.53,74.63,1.57E+07,1854
10/6/2006,2006,10,74.42,75.04,73.81,74.22,1.67E+07,1855
10/5/2006,2006,10,74.53,76.16,74.13,74.83,2.44E+07,1856
10/4/2006,2006,10,74.1,75.46,73.16,75.38,3.00E+07,1857
10/3/2006,2006,10,74.45,74.95,73.19,74.08,2.82E+07,1858
10/2/2006,2006,10,75.1,75.87,74.3,74.86,2.55E+07,1859
9/29/2006,2006,9,77.11,77.52,76.68,76.98,1.45E+07,1860
9/28/2006,2006,9,77.02,77.48,75.95,77.01,2.59E+07,1861
9/27/2006,2006,9,77.17,77.47,75.82,76.41,2.90E+07,1862
9/26/2006,2006,9,76.18,77.78,76.1,77.61,3.97E+07,1863
9/25/2006,2006,9,73.81,75.86,73.72,75.75,3.07E+07,1864
9/22/2006,2006,9,74.3,74.34,72.58,73,2.38E+07,1865
9/21/2006,2006,9,75.25,76.06,74.02,74.65,2.84E+07,1866
9/20/2006,2006,9,74.38,75.68,74.22,75.26,2.94E+07,1867
9/19/2006,2006,9,74.1,74.36,72.8,73.77,2.54E+07,1868
9/18/2006,2006,9,73.8,74.86,73.3,73.89,2.52E+07,1869
9/15/2006,2006,9,74.6,74.98,73.29,74.1,3.51E+07,1870
9/14/2006,2006,9,73.72,74.67,73.46,74.17,2.87E+07,1871
9/13/2006,2006,9,72.85,74.32,72.3,74.2,4.09E+07,1872
9/12/2006,2006,9,72.81,73.45,71.45,72.63,6.02E+07,1873
9/11/2006,2006,9,72.43,73.73,71.42,72.5,3.39E+07,1874
9/8/2006,2006,9,73.37,73.57,71.91,72.52,3.20E+07,1875
9/7/2006,2006,9,70.6,73.48,70.25,72.8,4.53E+07,1876
9/6/2006,2006,9,71.08,71.69,69.7,70.03,3.48E+07,1877
9/5/2006,2006,9,68.97,71.5,68.55,71.48,3.62E+07,1878
9/1/2006,2006,9,68.48,68.65,67.82,68.38,1.46E+07,1879
8/31/2006,2006,8,67.28,68.3,66.66,67.85,2.05E+07,1880
8/30/2006,2006,8,67.34,67.82,66.68,66.96,2.43E+07,1881
8/29/2006,2006,8,66.99,67.26,65.12,66.48,3.38E+07,1882
8/28/2006,2006,8,68.5,68.61,66.68,66.98,2.64E+07,1883
8/25/2006,2006,8,67.34,69.05,67.31,68.75,1.94E+07,1884
8/24/2006,2006,8,67.89,68.19,66.27,67.81,2.34E+07,1885
8/23/2006,2006,8,68,68.65,66.94,67.31,1.92E+07,1886
8/22/2006,2006,8,66.68,68.32,66.5,67.62,2.06E+07,1887
8/21/2006,2006,8,67.3,67.31,66.15,66.56,1.88E+07,1888
8/18/2006,2006,8,67.71,68.4,67.26,67.91,1.92E+07,1889
8/17/2006,2006,8,68,68.66,67.18,67.59,2.08E+07,1890
8/16/2006,2006,8,67.1,68.07,66.33,67.98,2.79E+07,1891
8/15/2006,2006,8,65.34,66.5,64.8,66.45,3.08E+07,1892
8/14/2006,2006,8,64.05,65.22,63.6,63.94,2.56E+07,1893
8/11/2006,2006,8,63.24,64.13,62.58,63.65,2.78E+07,1894
8/10/2006,2006,8,63.15,64.81,62.7,64.07,2.49E+07,1895
8/9/2006,2006,8,65.49,65.6,63.4,63.59,3.41E+07,1896
8/8/2006,2006,8,67.09,67.11,64.51,64.78,3.56E+07,1897
8/7/2006,2006,8,67.72,69.6,66.31,67.21,4.49E+07,1898
8/4/2006,2006,8,67.05,68.61,64.96,68.3,6.62E+07,1899
8/3/2006,2006,8,67.91,70,67.81,69.59,3.01E+07,1900
8/2/2006,2006,8,67.65,68.68,67.51,68.16,1.97E+07,1901
8/1/2006,2006,8,67.2,67.93,65.94,67.18,2.54E+07,1902
7/31/2006,2006,7,66.83,68.63,66.28,67.96,3.19E+07,1903
7/28/2006,2006,7,63.94,65.68,63.5,65.59,2.47E+07,1904
7/27/2006,2006,7,64.5,65.02,62.86,63.4,2.63E+07,1905
7/26/2006,2006,7,62,64.64,61.68,63.87,3.21E+07,1906
7/25/2006,2006,7,61.78,62.09,60.78,61.93,2.10E+07,1907
7/24/2006,2006,7,61.26,62.1,60.43,61.42,2.58E+07,1908
7/21/2006,2006,7,59.82,61.15,59.64,60.72,3.19E+07,1909
7/20/2006,2006,7,60.99,61.59,59.72,60.5,7.04E+07,1910
7/19/2006,2006,7,52.96,55.08,52.36,54.1,5.01E+07,1911
7/18/2006,2006,7,53.16,53.85,51.85,52.9,3.58E+07,1912
7/17/2006,2006,7,51.73,53.11,51.65,52.37,3.66E+07,1913
7/14/2006,2006,7,52.5,52.89,50.16,50.67,3.55E+07,1914
7/13/2006,2006,7,52.03,54.12,51.41,52.25,4.46E+07,1915
7/12/2006,2006,7,55.17,55.24,52.92,52.96,3.31E+07,1916
7/11/2006,2006,7,55.11,55.99,54.53,55.65,2.95E+07,1917
7/10/2006,2006,7,55.7,56.49,54.5,55,1.90E+07,1918
7/7/2006,2006,7,55.48,56.55,54.67,55.4,2.85E+07,1919
7/6/2006,2006,7,57.09,57.4,55.61,55.77,2.26E+07,1920
7/5/2006,2006,7,57.15,57.6,56.56,57,1.85E+07,1921
7/3/2006,2006,7,57.52,58.18,57.34,57.95,6956169,1922
6/30/2006,2006,6,57.59,57.75,56.5,57.27,2.65E+07,1923
6/29/2006,2006,6,56.76,59.09,56.39,58.97,3.13E+07,1924
6/28/2006,2006,6,57.29,57.3,55.41,56.02,3.04E+07,1925
6/27/2006,2006,6,59.09,59.22,57.4,57.43,1.97E+07,1926
6/26/2006,2006,6,59.17,59.2,58.37,58.99,1.67E+07,1927
6/23/2006,2006,6,59.72,60.17,58.73,58.83,2.36E+07,1928
6/22/2006,2006,6,58.2,59.75,58.07,59.58,3.46E+07,1929
6/21/2006,2006,6,57.74,58.71,57.3,57.86,3.09E+07,1930
6/20/2006,2006,6,57.61,58.35,57.29,57.47,2.40E+07,1931
6/19/2006,2006,6,57.83,58.18,57,57.2,2.58E+07,1932
6/16/2006,2006,6,58.96,59.19,57.52,57.56,2.99E+07,1933
6/15/2006,2006,6,57.3,59.74,56.75,59.38,4.25E+07,1934
6/14/2006,2006,6,58.28,58.78,56.69,57.61,3.14E+07,1935
6/13/2006,2006,6,57.61,59.1,57.36,58.33,3.86E+07,1936
6/12/2006,2006,6,59.4,59.73,56.96,57,2.56E+07,1937
6/9/2006,2006,6,61.18,61.56,59.1,59.24,2.77E+07,1938
6/8/2006,2006,6,58.44,60.93,57.15,60.76,4.99E+07,1939
6/7/2006,2006,6,60.1,60.4,58.35,58.56,2.68E+07,1940
6/6/2006,2006,6,60.22,60.63,58.91,59.72,2.59E+07,1941
6/5/2006,2006,6,61.15,61.15,59.97,60,2.16E+07,1942
6/2/2006,2006,6,62.43,63.1,60.88,61.66,2.45E+07,1943
6/1/2006,2006,6,59.85,62.28,59.52,62.17,3.37E+07,1944
5/31/2006,2006,5,61.76,61.79,58.69,59.77,4.58E+07,1945
5/30/2006,2006,5,63.29,63.3,61.22,61.22,2.01E+07,1946
5/26/2006,2006,5,64.31,64.56,63.14,63.55,1.55E+07,1947
5/25/2006,2006,5,64.26,64.45,63.29,64.33,1.66E+07,1948
5/24/2006,2006,5,62.99,63.65,61.56,63.34,3.27E+07,1949
5/23/2006,2006,5,64.86,65.19,63,63.15,2.48E+07,1950
5/22/2006,2006,5,63.87,63.99,62.77,63.38,2.57E+07,1951
5/19/2006,2006,5,63.26,64.88,62.82,64.51,3.52E+07,1952
5/18/2006,2006,5,65.68,66.26,63.12,63.18,2.35E+07,1953
5/17/2006,2006,5,64.7,65.7,64.07,65.26,2.69E+07,1954
5/16/2006,2006,5,68.1,68.25,64.75,64.98,3.35E+07,1955
5/15/2006,2006,5,67.37,68.38,67.12,67.79,1.89E+07,1956
5/12/2006,2006,5,67.85,68.69,66.86,67.7,2.29E+07,1957
5/11/2006,2006,5,70.8,70.84,67.55,68.15,2.90E+07,1958
5/10/2006,2006,5,71.29,71.33,69.61,70.6,1.67E+07,1959
5/9/2006,2006,5,71.82,72.56,70.62,71.03,1.90E+07,1960
5/8/2006,2006,5,72.99,73.8,71.72,71.89,2.12E+07,1961
5/5/2006,2006,5,71.86,72.25,71.15,71.89,2.01E+07,1962
5/4/2006,2006,5,71.22,72.89,70.46,71.13,3.07E+07,1963
5/3/2006,2006,5,71.83,71.95,70.18,71.14,2.45E+07,1964
5/2/2006,2006,5,70.15,71.98,70.11,71.62,2.76E+07,1965
5/1/2006,2006,5,70.77,71.54,69.16,69.6,2.68E+07,1966
4/28/2006,2006,4,69.38,71.3,69.2,70.39,2.71E+07,1967
4/27/2006,2006,4,67.73,69.86,67.35,69.36,3.02E+07,1968
4/26/2006,2006,4,66.65,68.28,66.4,68.15,2.54E+07,1969
4/25/2006,2006,4,65.96,66.59,65.56,66.17,1.89E+07,1970
4/24/2006,2006,4,66.85,,65.5,65.75,2.53E+07,1971
4/21/2006,2006,4,68.19,68.64,66.47,67.04,2.82E+07,1972
4/20/2006,2006,4,69.51,70,66.2,67.63,5.95E+07,1973
4/19/2006,2006,4,66.82,67,65.47,65.65,3.90E+07,1974
4/18/2006,2006,4,65.04,66.47,64.79,66.22,2.84E+07,1975
4/17/2006,2006,4,66.51,66.84,64.35,64.81,2.58E+07,1976
4/13/2006,2006,4,66.34,67.44,65.81,66.47,2.62E+07,1977
4/12/2006,2006,4,68.01,68.17,66.3,66.71,2.64E+07,1978
4/11/2006,2006,4,68.99,69.3,67.07,67.99,3.36E+07,1979
4/10/2006,2006,4,70.29,70.93,68.45,68.67,3.23E+07,1980
4/7/2006,2006,4,70.93,71.21,68.47,69.79,5.52E+07,1981
4/6/2006,2006,4,68.3,72.05,68.2,71.24,9.51E+07,1982
4/5/2006,2006,4,64.71,67.21,64.15,67.21,7.98E+07,1983
4/4/2006,2006,4,62.1,62.22,61.05,61.17,3.33E+07,1984
4/3/2006,2006,4,63.67,64.12,62.61,62.65,2.92E+07,1985
3/31/2006,2006,3,63.25,63.61,62.24,62.72,2.91E+07,1986
3/30/2006,2006,3,62.82,63.3,61.53,62.75,4.97E+07,1987
3/29/2006,2006,3,59.13,62.52,57.67,62.33,8.38E+07,1988
3/28/2006,2006,3,59.63,60.14,58.25,58.71,4.89E+07,1989
3/27/2006,2006,3,60.35,61.38,59.4,59.51,3.96E+07,1990
3/24/2006,2006,3,60.25,60.94,59.03,59.96,3.83E+07,1991
3/23/2006,2006,3,61.82,61.9,59.61,60.16,5.11E+07,1992
3/22/2006,2006,3,62.16,63.25,61.27,61.67,4.81E+07,1993
3/21/2006,2006,3,64.29,64.34,61.39,61.81,4.80E+07,1994
3/20/2006,2006,3,65.22,65.46,63.87,63.99,2.16E+07,1995
3/17/2006,2006,3,64.75,65.54,64.11,64.66,2.90E+07,1996
3/16/2006,2006,3,66.85,66.9,64.3,64.31,2.68E+07,1997
3/15/2006,2006,3,67.71,68.04,65.52,66.23,3.19E+07,1998
3/14/2006,2006,3,65.77,67.32,65.5,67.32,2.29E+07,1999
3/13/2006,2006,3,65.05,66.28,64.79,65.68,3.08E+07,2000
3/10/2006,2006,3,64.01,64.49,62.45,63.19,3.73E+07,2001
3/9/2006,2006,3,65.98,66.47,63.81,63.93,2.86E+07,2002
3/8/2006,2006,3,66.29,67.2,65.35,65.66,2.33E+07,2003
3/7/2006,2006,3,65.76,66.9,65.08,66.31,3.12E+07,2004
3/6/2006,2006,3,67.69,67.72,64.94,65.48,3.26E+07,2005
3/3/2006,2006,3,69.4,69.91,67.53,67.72,2.64E+07,2006
3/2/2006,2006,3,68.98,69.99,68.67,69.61,2.23E+07,2007
3/1/2006,2006,3,68.84,69.49,68.02,69.1,2.73E+07,2008
2/28/2006,2006,2,71.58,72.4,68.1,68.49,4.53E+07,2009
2/27/2006,2006,2,71.99,72.12,70.65,70.99,2.83E+07,2010
2/24/2006,2006,2,72.14,72.89,71.2,71.46,1.91E+07,2011
2/23/2006,2006,2,71.79,73,71.43,71.75,3.06E+07,2012
2/22/2006,2006,2,69,71.67,68,71.32,3.49E+07,2013
2/21/2006,2006,2,70.59,70.8,68.68,69.08,2.78E+07,2014
2/17/2006,2006,2,70.3,70.89,69.61,70.29,2.06E+07,2015
2/16/2006,2006,2,69.91,71.01,69.48,70.57,3.41E+07,2016
2/15/2006,2006,2,67.16,69.62,66.75,69.22,4.14E+07,2017
2/14/2006,2006,2,65.1,68.1,65,67.64,4.15E+07,2018
2/13/2006,2006,2,66.63,66.75,64.64,64.71,3.16E+07,2019
2/10/2006,2006,2,65.18,67.67,62.9,67.31,6.29E+07,2020
2/9/2006,2006,2,69.1,69.23,64.53,64.95,4.11E+07,2021
2/8/2006,2006,2,68.49,69.08,66,68.81,3.40E+07,2022
2/7/2006,2006,2,68.27,69.48,66.68,67.6,4.96E+07,2023
2/6/2006,2006,2,72.02,72.51,66.74,67.3,5.90E+07,2024
2/3/2006,2006,2,72.24,72.79,71.04,71.85,2.47E+07,2025
2/2/2006,2006,2,75.1,75.36,72.05,72.1,2.53E+07,2026
2/1/2006,2006,2,74.95,76.46,74.64,75.42,1.86E+07,2027
1/31/2006,2006,1,75.5,76.34,73.75,75.51,3.26E+07,2028
1/30/2006,2006,1,71.17,76.6,70.87,75,4.99E+07,2029
1/27/2006,2006,1,72.95,73.6,71.1,72.03,3.41E+07,2030
1/26/2006,2006,1,74.53,75.43,71.93,72.33,4.22E+07,2031
1/25/2006,2006,1,77.39,77.5,73.25,74.2,4.56E+07,2032
1/24/2006,2006,1,78.76,79.42,75.77,76.04,4.08E+07,2033
1/23/2006,2006,1,76.1,79.56,76,77.67,3.78E+07,2034
1/20/2006,2006,1,79.28,80.04,75.83,76.09,4.07E+07,2035
1/19/2006,2006,1,81.25,81.66,78.74,79.04,6.06E+07,2036
1/18/2006,2006,1,83.08,84.05,81.85,82.49,4.33E+07,2037
1/17/2006,2006,1,85.7,86.38,83.87,84.71,2.99E+07,2038
1/13/2006,2006,1,84.99,86.01,84.6,85.59,2.77E+07,2039
1/12/2006,2006,1,84.97,86.4,83.62,84.29,4.57E+07,2040
1/11/2006,2006,1,83.84,84.8,82.59,83.9,5.34E+07,2041
1/10/2006,2006,1,76.25,81.89,75.83,80.86,8.14E+07,2042
1/9/2006,2006,1,76.73,77.2,75.74,76.05,2.41E+07,2043
1/6/2006,2006,1,75.25,76.7,74.55,76.3,2.52E+07,2044
1/5/2006,2006,1,74.83,74.9,73.75,74.38,1.61E+07,2045
1/4/2006,2006,1,75.13,75.98,74.5,74.97,2.22E+07,2046
1/3/2006,2006,1,72.38,74.75,72.25,74.75,2.88E+07,2047
12/30/2005,2005,12,70.91,72.43,70.34,71.89,2.23E+07,2048
12/29/2005,2005,12,73.78,73.82,71.42,71.45,1.75E+07,2049
12/28/2005,2005,12,74.47,74.76,73.32,73.57,1.42E+07,2050
12/27/2005,2005,12,74,75.18,73.95,74.23,2.11E+07,2051
12/23/2005,2005,12,74.17,74.26,73.3,73.35,8209170,2052
12/22/2005,2005,12,73.91,74.49,73.6,74.02,1.32E+07,2053
12/21/2005,2005,12,72.6,73.61,72.54,73.5,1.70E+07,2054
12/20/2005,2005,12,71.62,72.38,71.12,72.11,1.71E+07,2055
12/19/2005,2005,12,71.11,72.6,71.04,71.38,1.89E+07,2056
12/16/2005,2005,12,72.14,72.3,71.06,71.11,2.40E+07,2057
12/15/2005,2005,12,72.68,72.86,71.35,72.18,2.00E+07,2058
12/14/2005,2005,12,72.53,73.3,70.27,72.01,5.18E+07,2059
12/13/2005,2005,12,74.85,75.46,74.21,74.98,1.76E+07,2060
12/12/2005,2005,12,74.87,75.35,74.56,74.91,1.88E+07,2061
12/9/2005,2005,12,74.21,74.59,73.35,74.33,1.98E+07,2062
12/8/2005,2005,12,73.2,74.17,72.6,74.08,2.82E+07,2063
12/7/2005,2005,12,74.23,74.46,73.12,73.95,2.43E+07,2064
12/6/2005,2005,12,73.93,74.83,73.35,74.05,3.06E+07,2065
12/5/2005,2005,12,71.95,72.53,71.49,71.82,2.09E+07,2066
12/2/2005,2005,12,72.27,72.74,70.7,72.63,3.20E+07,2067
12/1/2005,2005,12,68.95,71.73,68.81,71.6,2.90E+07,2068
11/30/2005,2005,11,68.43,68.85,67.52,67.82,2.13E+07,2069
11/29/2005,2005,11,69.99,70.3,67.35,68.1,3.18E+07,2070
11/28/2005,2005,11,70.72,71.07,69.07,69.66,3.64E+07,2071
11/25/2005,2005,11,67.66,69.54,67.5,69.34,1.41E+07,2072
11/23/2005,2005,11,66.88,67.98,66.69,67.11,1.74E+07,2073
11/22/2005,2005,11,64.84,66.76,64.52,66.52,1.93E+07,2074
11/21/2005,2005,11,64.82,65.19,63.72,64.96,1.83E+07,2075
11/18/2005,2005,11,65.31,65.43,64.37,64.56,1.87E+07,2076
11/17/2005,2005,11,65.59,65.88,64.25,64.52,2.42E+07,2077
11/16/2005,2005,11,63.15,65.06,63.09,64.95,2.80E+07,2078
11/15/2005,2005,11,61.6,63.08,61.46,62.28,1.93E+07,2079
11/14/2005,2005,11,61.54,61.98,60.91,61.45,1.32E+07,2080
11/11/2005,2005,11,61.54,62.11,61.34,61.54,1.52E+07,2081
